no-sadness	“Do not fret if you are not cool! Humans who follow me, become instantly cool!” #Bot
no-sadness	Nothing else could possibly put a damper on my day other than doing X-rays on someone with kickinnnnn ass breath 😿
sadness	James Clapper 'scary and disturbing'.  #25thAmendmentNow #ImpeachTrump  #terrified #nuclearcodes  #Godhelpus
no-sadness	Do not grow weary of doing good' a lasting legacy @billclinton @ClintonGlobal #CGI2016 #thankfulmoment @ProjectThankful
no-sadness	@MUTGuru I know guys that sink $1000s into the game and only to build a team and play solos. But this hear you make nothing on solos.
no-sadness	@Netflix_ME penny dreadful season 3?
no-sadness	@andysowards quite
no-sadness	But is it your fault you worked hard and stayed the course until eventually it all paid off, no! so let it be known and count up!
no-sadness	@bxchpls03 U so lucky ahu 😭
no-sadness	@ScottAdamsSays broke it down on #snap great analysis on #CNBC
no-sadness	Sky news still pushing the Brexit gloom line, managing to ignore the fact it's simply not happening. 'But in the future.....'
sadness	@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used! #shocking #appauling #dire #dismal #beyondajoke #useless
no-sadness	*wants body to look a certain way*\\n*eats 3 cookies, mac n cheese, kitchen sink, and small neighbor child*
sadness	work is going to kill me and 5 o'clock is nowhere near 😟
no-sadness	@kimdelacreme_ @Srgohdatzme305  I'm there... let me know 
sadness	@Mets @JdeGrom19 I'm depress now
sadness	@reikimuse @MHChat I am beyond the sadness point. Have done it inside out. I live with CPTSD and BPD  I can't always do the pity party
sadness	@othrcarl @IX_SW @purenift I'm sadly not, I'm just being smutty
no-sadness	Refuse to let myself get discouraged.
no-sadness	You are NOT your struggle or You are NOT your affliction! #YouAreStrong &amp; #YouAreArising above it all!
sadness	Mayor visits downtrodden part o town in brave PR stunt. More at eleven.
no-sadness	thanks do the invite though
sadness	Speech was bold coz it wasn't written by PM NS bt the expression/tone was his own dull n dim
no-sadness	@jimmyfallon @ShawnMendes I'm just a sucker for pine, I wanna rake you up, I wanna pile you down, I'm just a sucker for pine #FallSongs
no-sadness	Dang Im going to be in the Philippines when the new Transformers movie comes out... but honestly Im not too upset.
sadness	@SalterUK second pair of scales I have bought that have stopped working after battery change. Is this an issue you are aware of?  #unhappy
sadness	Seeing an old coworker and his wife mourn the loss of their 23 year old daughter was one of the saddest things I've ever seen 😢
no-sadness	@vimoh that was funny n almost right
no-sadness	What we think, we become. -Buddha #recovery #addiction #sober #sobriety
no-sadness	all in a days' nasism
sadness	@Rainbow6Game felt guilt from playing this game. #horrible #RainbowSixSiege
sadness	If a friend lost his/her phone, how long do they have to mourn their lost phones before you ask for their earpiece?
no-sadness	I don't want perfect. It's too boring and dull.
no-sadness	@MSNBC @fox @cnn @realDonaldTrump @HillaryClinton. Using fear to state his views. Not getting the facts before making a serious statement???
sadness	Migraine hangover has to be the worst thing ever 😣 #burst
sadness	My heartbeat is forever stumbling on memories of things past. #longing #loss #shape #form #sadness
sadness	Luckily I was helped by some good people. And they also managed to free me of my depression. Unfortunately it only lasted a little while.
no-sadness	@KhoroshiySoldat --prepared.\\n\\n'Not as far as I know.' was her dull reply. 'There are still survivors, members from it. Like I said,-/
no-sadness	Rooney is 5 yards off the pace in a League Cup game against Northampton Town. Let that sink in for a moment. #MUFC
sadness	Is it just me or is this a very weird time for the world? #change #enlightenment #gloomy #weird #sigh #imaginepeace #imaginelove #unite
no-sadness	@RiRiMathew even when we're fighting I'm laughing. I probably have serious ingrained issues😂🤗
no-sadness	@ABeautifulMind1 Whats with you though, you sound a bit down yourself.. not your boiler again is it
sadness	@ycfcnick the city is famous for the shambles, sadly the old street in the centre plays second fiddle to the stadium debacle nowadays!
no-sadness	Remember your journey is unique! Don't get discouraged because you're comparing your journey to someone else's. You will get there!
sadness	The @Orioles are in contention and hosting @RedSox nation and Camden is empty #sad
sadness	@GarfieldLineker @TimCRoberts *on his back. Apologies for retweeting a tweet with grammatical error #mybad 😱
no-sadness	So @JeffProbst those of us born in 85 have no generation! Where is the gen-less tribe! Ha! #survivor #lost soles
sadness	If Troyler will die, I'm gonna die with them\\n#troyler #sadness #fuckin'lifeisnotafairytale
sadness	It's pretty clear I can't stand @HillaryClinton, no tolerance for habitual liars. Not a Trump fan either so what's a citizen to do? #despair
sadness	It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! ' #sad #ourworld
sadness	So disappointed in myself for spending £50 on an outfit for meeting a boy #noselfcontrol #nervous
no-sadness	@TehShockwave turn that grumpy frown upside-down\\n\\nYou did something next to impossible today
no-sadness	when do the stars come out??
sadness	@RaveenElexiis I fought a racist girl and she stayed in GAVC so if you get kicked out I call BS
sadness	I'm sorry but also...fuck you #currentfeels #anger #bpd #eupd #borderliner #mentalhealth #anxiety #depression #confused
sadness	When you saw a t-shirt with the phrase 'My mind is a dangerous place to be' and you would like to buy, but in Italy don't sell it. #sadness
sadness	I was in the dark room for 58 minutes and failed every time I tried developing a photo I'm so frustrated with myself :')
sadness	Take heart amid the deepening gloom that your dog is finally getting enough cheese. ― National Lampoon, 'Deteriorada'
no-sadness	I don't get it, I was feeling fine yesterday. and now im a ball of sickness ! i hate the flu,
sadness	The weather sure matches the mood in this state today.. #gloomy
sadness	@TimmyLDN Looks dreadful... 👀
sadness	My cell won't hold a charge 😢 #sadness So should I...
no-sadness	@jordan_grimmer If that's messin I can't wait to see #serious !! Brilliant stuff
sadness	@big_SL8 Show some respect, that's all...  If u havent go to war u cant say anything.. U havent lost friends and mates on war, so Ahut it!!
no-sadness	Are you #serious that #fredsirieix lives in Peckham......South London's own #Love Guru(big up)
no-sadness	@msfang they say you attract what you see, maybe I shouldn't be a pessimist but I don't wanna take any chances lol can't wait to relocate
no-sadness	I'm not the type to flee from adversity nor does it discourage me. I'll always stand strong in the paint
sadness	Quite possibly the worst anthems I've ever heard in pro sports by both singers. I wish I was deaf. #ASG2017 #mlb #MLBAllStarGame 
sadness	@susanbrodigan @lyricconcert Ha yes- the look of despair!
sadness	@DevilsAdvcate @ManUtd absolutely boring.M a big Manchester United fan,  nd its really disappointing to see them play in ths dull boring way
no-sadness	@grumpy_pumper I involuntarily smile when you frown in photos. And giggle. How annoying!!
sadness	i am le depressed i l hate myself xDDdD #sad #depress #loner #emo
no-sadness	Work till five!
no-sadness	@JoyceCarolOates \\nBreath. You are trending despondent. Mrs Clinton will win. If you keep your gloves on, guard up, and punch like hell.
sadness	them cold, dark nights are slowly creeping in 🌌
sadness	Has anyone noticed that @npr stories in recent days all paint positive accomplishments for Trump and challenges for Hillary? #surprised #sad
no-sadness	Girls masturbate too,boys cry too!\\n#girls # boys #cry #masturbate
sadness	@p0stcap I've still been trying to sort through it all, but I suppose I also shouldn't have had such high expectations. #sadness
sadness	Haven't been here a while, been watching lots of TV. Conclusion #whataloadoftat...if I wasn't depressed before afternoon TV is 
sadness	@MarianKeyes the pout tips me over the edge. I am most definitely AGIN. Who the feic bakes with full make up and boots with heels!!!!
no-sadness	@LBardugo Start w/ the 3 songs in Blue Neighborhood\\n1) Wild\\n2)Fools\\n3)Talk Me down 😭😭for #Wesper\\nAlso,\\n4)Too Good.  #serious kaz/inej feelz
sadness	Hennessey - dreadful. Mutch - is he even on the pitch? Fryers - out of his depth unfortunately. #CPFC
sadness	i am about to find the sadness in graham's lyrics
sadness	God knows why you'd wanna go with a girl who's slept with half ya mates #grim
sadness	We fear not the truth, even if it be gloomy, but its counterfeit.- Berl Katznelson
sadness	@jamiesonhelen @MarianKeyes all three of my agin's on the pout .
sadness	if you're unhappy with someone just fucking tell them you're unhappy and leave. Don't go fuckin around with other people on the side
sadness	@rockcock64 cum and despair
no-sadness	That's how you start a season that's how you open the show #show #them #how #dark #hell #can #get #Empire
no-sadness	#vinb I'm alot more interested in hearing bout differences between parties political ideologies. Parties murky origins r irrefutable #vinb
sadness	When health insurance won't cover TMS but they let me know they cover ECT #mentalhealth #psychology  #TMS #ECT
no-sadness	“Optimism may sometimes be delusional, but pessimism is always delusional.” —Alan Cohen #believe
sadness	Honestly I've come to a place where I keep getting discouraged but just gotta tell myself to keep pushing through it.
sadness	Two blankets, a hoody, and still no Eternal Sunshine to mope to.
no-sadness	Excited to watch #stateoforigin tonight! Come on NSW #origin #blues #nsw #qld #nrl
no-sadness	We have the opportunity to move away from the gloomy nihilism that characterizes the reign of our deeply patriarchal, dominator culture.
no-sadness	Just watched Django Unchained, Other people may frown, but I titter in delight! 2/5
no-sadness	The two Brians, @BlackEyedNBlues &amp; @onthehorn500, also known as the Nigella Lawsons of #blues &amp; #pizza.
no-sadness	@BlurtAlerts 'the darkest of nights can be bright, the solemn of faces lights up with a smile'. -@Totemprince believe in me, as I do in you
no-sadness	aleesha—kitchen sink, twenty one pilots (!!)
sadness	Am I the only person who dislikes fall? #FirstDayofFall #leaves #thingsdie #depressing #cold #noflipflops 👎🏾👎🏽👎🏻🍂🍁
no-sadness	@Vixen85Webster yep &amp; I stayed in pjs all day too lol x
sadness	@knology has providing customers w/equipment that doesn't deliver speeds of internet services that they have been charging.  #scam
no-sadness	@morninggloria I came for the 'damn boy' jokes but stayed because you are great at your actual job 👍🏾
no-sadness	AQW should've always stayed in the 08 art style, now it's just a competition to create more detailed art each time.
sadness	@SkyUK I was just put on hold for 20 minutes till I hung up. #not happy #terribleservice #unhappy @virginmedia I should have stayed...
sadness	@chelseafc let them know it's the #blues
sadness	@DeltaAssist Tried 2 get earlier flt 2day  @BWI Turnd away bcuz it was 2 late Then agent let other pas on #silvereliteleftbehind 
no-sadness	SOBRIETY®   trying to make being sober fashionable….can it be done ? #zeroalcohol #soberoctober #clubsoda #nomorehangovers #sober
no-sadness	@DoctorWatsonSx Morning
no-sadness	A pessimist is someone who, when opportunity knocks, complains about the noise.
no-sadness	Selling nudes pics and vids kik me to buy! Dirty_becca69\\n\\n#kik #kikme #kikusernames #snap #snapchat #findom #nudes #slut #kiktrade #horny
sadness	@TheSGJournal Step 1: Get rid of @LittleStokePark Step 2: Prioritise football Step 3: profit? #depressing
no-sadness	Just put the winter duvet on ☃️❄️🌬☔️ 
sadness	Hey @SuperValuIRL #Fields in #skibbereen give your online delivery service a horrible name. 1.5 hours late on the 1 hour delivery window.
sadness	Synth backing tracks = sadness\\n#depresspop #dark #+++ #alt #fuckingmeup
no-sadness	Damn gud #premiere #LethalWeapon...#funny and 
no-sadness	gotta say this n put it out there. whoever u r, u should support other people's decisions n not discourage them...
sadness	You would think booking a holiday for 2 you'd be sat next to each other on the bloody plane #fuming 😡@ThomsonHolidays
no-sadness	God just replaced my sadness with laughter, can't go the whole day sad ...
no-sadness	ordered my vacation bathing suits. one less thing to fret about.
no-sadness	@theAliceRoberts @FryRsquared @AdamRutherford They've obviously never tried 'repressing' a red head #fiery
no-sadness	@MollieTebbatt guess what I'm doing? watching your great grandad sink the titanic..
sadness	When did it all started? All these depression &amp; anxiety shits?All these suicide thoughts?All of these bad thoughts thts hugging me at night?
no-sadness	Be joyful in hope, patient in affliction, faithful in prayer. Romans 12:12
no-sadness	For those of you who I have footage of but didn’t make it into this mix—don’t get discouraged! I ran out of room on the beat this week.
no-sadness	now playing yung fav song ni chavs #sober 😂
no-sadness	Always borrow money from a pessimist; he doesn't expect to be paid back.
sadness	Their engine runs on fuel called whining :-)\\n\\nU jst  hv 2b observant..\\nHar din Rona dhona &amp; complain. \\nHappy news makes them unhappy :-)
no-sadness	@dlrwills turn that frown upside down buddy 🙃.
sadness	@sainsburys Could you ask your Chafford Hundred store to turn on their car park lights? A bit scary these dark nights! Thanks.
sadness	I'm strong 'cause I'm weak\\nI'm beautiful 'cause I know my flaws\\nI'm fearless 'cause I've been afraid\\nI can laugh 'cause I've known sadness..
no-sadness	@Bunny90san ooo... No I believe they've all closed down, even the ones at the airport
no-sadness	@psychorn We are at alexander. Just had a 3 course dinner and i am wearing someone elses red wine
sadness	Wanna pop some pills, sedate myself, and wake up tomorrow.
no-sadness	“#Woe unto #you that are #full! for ye shall #hunger. #Woe unto you that #laugh now! for ye shall #mourn and #weep.”\\nLuke 6:25
sadness	I'd rather die alone then end up with somebody who can't be sober
no-sadness	Dad asked if I was too hungover to function today. Little does he know I stayed sober last night so i could get shit faced tonight 😅
no-sadness	But guess what ? I'm sober
sadness	went to Pet Supplies Plus tonight but @neitzkeamara was not working I feel #lost and #confused
sadness	@Orrible_Ives I didn't say anything bad about the situation great mate, can't believe some were. Makes me despair of humanity
no-sadness	@beautifuIbaek Wow! I hope i win. 😭 thanks for this. 😊
no-sadness	@Megane_Matt @HikariMorou next to despair, hope shines even brighter (you get me Matt)
no-sadness	What does Amelia want?! Sarah was v grateful  #CBB
no-sadness	@MlaStandard The depth that you've sunk to. You're readership deserves more.
no-sadness	First time to Twitter..
no-sadness	@nick_carter The video is `private I cant see it
no-sadness	@southbel took my computer in for a new dvd drive &amp; screen wouldn't come back on  Had to order new computer &amp; wait...
sadness	@Adrian_Specs Far from safe and staid I found it horribly OTT at times while everyone seemed to be trying just a little too hard. Not for me
no-sadness	@ElizabethN I may be in the US for it in which case I'll attend but if its off my own back I can't afford to go
no-sadness	We need but little learning to live happily - Michel de Montaigne #quote #philosophy #wisdom #wisewords #mentalhealth #psychology #anxiety
sadness	Listening to @wdwradio at work is my slice of sunshine in this dreary cube world #9to5life
no-sadness	@jill777 Morning! I saw that! Ridic!  Not only insane but stupid, esp in this weather! So glad we don't have to do that!
no-sadness	peplamb: stevenfurtick #comfort all who #mourn, To console those who #mourn in #Zion, To give them #beauty for #ashes, The #oil of #joy for…
sadness	Don't wanna go to work but I want the money #sad
sadness	Lament a \\nsaddened heart,\\nso far &amp; \\nyet so near,\\nthe years so\\ntough &amp; scarred,\\nthis lonesome\\nroad,\\nstill feared! #depression \\n\\n#poetry #poem
no-sadness	@TheHyra u beat urself up a lot.  stop, please? Just do it! Like Nike. LOL
sadness	I don't want the pity of my instructors but I'd like some understanding. I'm truly trying despite ALL circumstances that make me discouraged
sadness	Blah blah blah Kyrie, IT, etc. @CJC9BOSS leaving Boston is the real news and I am #devastated! #celtics #fave  #someonegetmeajerseyteeasap
sadness	Please ruin this party, @NSWRL. #origin #blues
sadness	Please stop ruining my depressing memes with your positivity and optimism
no-sadness	@ctreit Hmmm, maybe that's what they meant. They eluded to something brand new but you know how the media is
sadness	#Worry, #doubt, #fear and #despair are the enemies which slowly bring us down to the ground and turn us to dust before we die.
sadness	Im so serious about putting words in my mouth bitch don't add ' the ' to my sentence if I didn't say that shit on bloods
sadness	@StateDept #That certainly does not bode well for #Afghan woman and girls #bad option
no-sadness	TV time  see yall later! xoxo
sadness	@theJeremyVine Noel Edmonds reckons a cat he's talking to is stressed because of the uncertainty over #GBBO future!?!? #plot #lost
sadness	@rosalarian i hate post con blues! But i avoided the plague too yay!! Yay constant hand sanitizer!!!
sadness	@kempicepoland don't think he did, and he didn't have the rucksack or laptop in his possession, murky business, on that note I'm away to bed
no-sadness	We are about a little over an hour away! We will arrive soon, do not fret!
sadness	a good shorty has so much to offer &amp; it's sad that some of you niggas don't even see it when she right in front of your face and too late
sadness	me: i've actually been doing pretty well! i'm learning to manage my depression and-\\nlife: yeah that's over. that's cancelled.
sadness	I'm allowed to sulk
sadness	this country is going to go to crap no matter who wins this november, isnt it? The more i learn of both the more despondent i am of future
no-sadness	You forever straight so fix that frown u good😇 @amayyaaag__
no-sadness	@haileywiggins_ @flenner_alisha good. Takes more muscles to frown than smile
sadness	Might go on @RadioX tomorrow to hopefully win a new car. My current one stinks of gone off milk. #grim
no-sadness	#Always #borrow #money from a #pessimist. He won't #expect it #back.
no-sadness	@emorottie true sonicsatam was serious and a bit dark. Aosth is like super goofy and Looney toonie to a degree
no-sadness	This nigga doesn't even look for his real family 🙄😂 
sadness	@lucy_hyner @Soulboy2266 sadly not !! One less hour drinking time 😢🍻
no-sadness	@YoUnGMaiine never stop in T1
sadness	Feels like I lost my best friend #lost #fml #missingyou
no-sadness	So now I have to buy a whole new computer 
no-sadness	Henny and pine apples 🤔
sadness	All I want to do is watch some netflix but I am stuck here in class. #depressing
no-sadness	is having carbonara for dinner made by my mum mom
sadness	@VivYau is it all doom and gloom? I only want to hear lovely things about airbnb!
no-sadness	the grave of a beat, a bravehearted cave lover, cage lover, sage #lover who made #soup of you, twisted to spoony #melancholy, spikes, spices
no-sadness	@piratesswoop I don't have the link anymore.
sadness	Went to bed a 1:30, fell asleep after, my niece started crying at 4. I'm dying... 😧
no-sadness	A pessimist is someone who, when opportunity knocks, complains about the noise #mikeshumor
sadness	@vivaonline Oh schade 🙁
no-sadness	http://twitpic.com/67xv3 - Former Pawnshop were Jimi Hendrix got his 1st guitar, Seattle. Now a check cashing joint
sadness	If Angelina Jolie can't keep a man no one can. Today we mourn because Love is dead
no-sadness	@PottzGaming hmu need players for lans next year. DM me. Need serious players. Im under org
no-sadness	@michaelmagical Hello again  How'd ur saturday go?
no-sadness	@nadinekellman yes I can. Don't discourage me.
no-sadness	9/30 Howland Cultural Center, #BeaconNy Vickie Raabin &amp; Chris Raabe #blues #soul 8pm  @LocalMotionWVKR @hiddencitiesnyc 845-831-4988
no-sadness	this is vicky spamming belle's twitter! anyway, she's rainbows on dreamwidth!  i got her an invite code wahahaha
no-sadness	@darryella it doesn't chip and it doesn't get dull. Nails gone be looking perfect the whole time, except they gone be grown out 😂
sadness	@BecOfTheKop Something for me to ignore then. Sounds dreadful.
no-sadness	I was rooting for Betty.
no-sadness	@A_RockasThe U.S. has added years to the Syrian conflict by arming the 'rebel' army. You would think that Iraq had sunk in with Kerry.
no-sadness	Marcos Rojo Marcos Rojo running down the wing. Loved by the blues, feared by the reds
sadness	@BlackToLive Good - cuz that's what Trump is: a fucken 'N'azi. Don King-u havnt sunk this low since u set up Mike Tyson. 2 pathetic Dons.
no-sadness	@RossKemp great programme tonight  #upsetting #extremeworld
sadness	@Theresa_Talbot @fleurrbie Haha...sorry about the dreadful puns... I need to get out more....I've been cooped up lately...
sadness	@Mysteri759 @Ren102e906 @slb42jcb @swoozyqyah Well, I'm too old, and too stubborn about facts &amp; history to be discouraged.
no-sadness	happy mother's day to your moms
sadness	smiling but we're close to tears
no-sadness	Ok so I've now got a bit of a bad back after lifting all drum hardware into my car   downer.
no-sadness	@OpentheDoorRadi thanks for playing Crock Pot Going #radio #blog #blues #music #indiemusic
sadness	What a sad day...1st day of Fall...I don't dislike Fall...I just LOVE Summer #FirstDayofFall #goodbyesummer #sadness #bathingsuitsforever
sadness	its so unfortunate that after all these years im still struggling with depression smh
no-sadness	@graceamy I was being childish lol cos one of them said that pic of Jake in Down to earth made them vomit
sadness	@LVLMLeah Nooooooooooooooooooooo. We have stupid, dismal, lame winters where we maybe get some dangerous ice once.
no-sadness	Biggest joke in life? Kardashian and Jenner stans. Their lives are so dull, parents must be so proud.
no-sadness	@_noTORIEty lol senior year we would get early dismal for work study ,he was her boss and you know what happened next 🙃
no-sadness	Rooney = whipping boy. #mufc 
sadness	I woke up still not hardly believing what all happened last night 😰
sadness	@Bravotv is there a way to watch NYC Million Dollar Listing &amp; filter @FredrikEklundNY OUT of the episodes? #primadonna #duckface #tantrum
sadness	@crimsonwulfe it's super sad!! Especially when you are talking to a real person and not a bot! Makes it feel real :(
sadness	How can you blame the manager watching these players play? It's abysmal. Our team are dreadful. If Jose can't save us. No-one can.  #mufc
sadness	What a sad evening - clearing out all of Harvey's cage and belongings. Now so final. Goodbye my little man.... #depressing
no-sadness	@laura_diaz I did notice more men with kids in stores on Sat.I am heading to church and sing in the choir in the 1st &amp; 2nd services.
sadness	@Samkingftw nahh thats grim
sadness	@ExaltedChampion - the jest, Kara didn't chuckle, instead her baby blues were narrowed in on Adam like a warning. If his brain /wasn't/ -
no-sadness	#dmme #kikme  #sext #horny  #ass #bbw  #naughty  #pussy #kik   #nudes  only  girls  😩 horny  #snap    jacobgigs
no-sadness	@wizkidayo Bro u just dey burst my brain Bro I need u 2 pls end everything rift BTW u nd my hommie davido pls Bro 4 d sake of luv.
no-sadness	.@billradkeradio is not a fan of The Beat Happening. But that's not to discourage aspiring other Olympia musicians! #KUOWrecord
no-sadness	@pennydog seen him! he's beautiful
sadness	Ibiza blues hitting me hard already wow
no-sadness	Hmm... I should go make a time machine to go forward to 12:00 God im genius.. Oh yeh i dont no how too...  x
no-sadness	Sometimes people leave you halfway through the wood. Do not let it grieve you, no one leaves for good. #youarenotalone #nooneisalone
sadness	untypical kinda Friday #dull
no-sadness	She was obviously moved by the music of @RobertCrayBand tonight and wanted to share the love. #blues #concert
sadness	The snaps/Insta pics I see of the friends I made while in Cali are so unbelievably depressing cause there's no place I'd rather be but there
no-sadness	@mrjamesob @LBC 😂 snowflake random such a funny man never a dull moment brilliant
sadness	I saw those dreams dashed &amp;&amp; divided like a million stars in the night sky that I wished on over &amp;&amp; over again ~ sparkling &amp;&amp; broken.
no-sadness	@domsmitherz what was said?
no-sadness	@NitashaKaul @Snehakaul2Kaul so beautiful dear, thanks,everybody knows it is in benefit of India &amp; GOI has done this terror attack as before
sadness	The voice is all about Miley and Alicia this year. No longer about the contestants. #sad @thevoice
no-sadness	#HRmanagement must discourage the expediency factor from encroaching on the rolling out of a credible #workplaceviolenceprevention policy.
sadness	Got paid to vacuum up rat poop. (-: never a dull day in the biology department ...
no-sadness	The #pessimist complains about the wind; the #optimist expects it to change; the realist adjusts the sails.' - William Arthur Ward\\n#IGNITE
no-sadness	Meghan is teaching the blues in keyboard fundamentals II and all these classical majors are like WTF?!
no-sadness	@typicalmoony Yes Lia!! Join the dark side!!
no-sadness	Just put the winter duvet on ☃️❄️🌬☔️ #serious
no-sadness	I wonder if the #wolfcreek TV show is sponsored by the anti-tourist board of Australia to discourage visitors? #stayathome #dontvisit
sadness	come on let's make em hate 😘make em pout they face 👿😩.
no-sadness	@kayleighmcenany  @DonaldJTrumpJr Is that really all you can offer for those who sacrifice daily to keep you safe...? @kayleighmcenany 
no-sadness	Past my test exam .. CDL achieved 😥
no-sadness	@1ChiefsDan Is that pessimism or do you just want him to get another week of rest and healing?
no-sadness	@mandyjohnson I'll be honest.. I hope that annoying Southern bint with the 'look at me' pout goes out this week! Selasi #FTW
sadness	Go away please ... I'm begging »»» #depression #anxiety #worry #fear #sadness \\nDreams of joy and my baby to be found...Sits on #AndisBench
no-sadness	SO BORED.
no-sadness	@AliceT120 @shaney_waney1 @shaney_waney1 u horrible non gender binary boy go fangirl over some mediocre singers who CANT EVEN SUPPORT
no-sadness	Yes @itv2 @LoveIsland putting that Angel @MikeThalassitis back in the villa was the best move #revenge #returnofthemike #LoveIsland #hot
no-sadness	in santa clara a long way from hoe, well not that far. it sure seems like it.
no-sadness	@soonseeofpred becuz you braggin
sadness	Look upon mine #affliction &amp; my ​​​#pain​; &amp; forgive all my sins. -Ps 25:18
no-sadness	@machfairy dont be gloomy...go out and get urself ice-cream.or gin,whichever
no-sadness	I am saving for a Ipod Touch, a 1TB external and a RAM upgrade. No more morning coffees
no-sadness	@OHSOVICTORIOUS_ @FaZeAdapt We all seen it coming.. it's sad. But her Instagram comments on her pics are funny. Adapts fans blew it up 😂😂😂
no-sadness	I am using an on-screen keyboard
no-sadness	@FrazJ i wish we had sun lollies for me to get addicted  what flavour?
sadness	| At home sick... 🎼The blues🎼 won't cure it so I need ideas 🎸😭 | #sorethroat #sick #blues #music #fallweather #carletonuniversity #ottawa
sadness	@realDonaldTrump You've spent more time and energy protecting Michael Flynn than your own son. You're a coward and an awful parent.
no-sadness	If I had a little bit of extra money I would blow the whole paycheck and go to one of the two of @KygoMusic's concerts in LA. #serious
sadness	@mattwruff sadly there is constitutional RIGHT to have abortion. Yet there is constitutional RIGHT to life. Safety net protects those rights
sadness	or when someone tells me I needa smile like excuse me ??? now I'm just frowning even harder are you happy
sadness	Feels grim not having your nails done
sadness	I must be a goblin for it rains every time I'm effin sad. Lol
sadness	Ffs clan... seriously never been so disheartened
no-sadness	In need of a serious nap rn
no-sadness	Firefox again taking upwards of 600k of memory, time to restart ff
no-sadness	@NikhilTikare i like cold gloomy weather
sadness	#2 complained then while his head and then called do not despair of God's mercy if you did sins go back to him and ask his forgiveness
no-sadness	That's me for the evening, though! Way too lit to finish these off properly without causing some serious mischief.
no-sadness	@dublinwaltz bts' 화양연화 trilogy MV is my all time fav🙌 quite gloomy but beautiful as well✨
sadness	Bojack Horseman: the saddest show ever written?? #depression #season1
no-sadness	Never let the sadness of your past ruin your future
sadness	@WestermannNina xDD it's a song that can not be weary (?)
no-sadness	Oh goodness I'm loving this rainy  day. It's a head down, #creative cap on, &amp; get #lost in your #thoughts kind of day 💭 ☺️ #art #create #biz
no-sadness	@mattjay Hey! That's about what ours was... for round 1. :/ Round 2 next week...
no-sadness	@mcjamie sadly. It's just.. Did the dude have to yell out the frogs name at the Clinton rally that one day. It changed everything
sadness	Thought I had a pretty solid GPA as a kin major and now that I look at the average for dpt programs I feel even more discouraged 😪
sadness	Remembering those day when u still did'nt know kpop n thinking about how sad your life was without it - Kpop fan
sadness	I sulk too much for my own good.
sadness	Isn't the whole 'it's been hijacked' argument the same argument used to ban or discourage the display of the St George's Cross? Shame @LBC
sadness	Defining yourself in terms of opposition, i.e. the clouded mirror phenomena, is almost always a mistake.
no-sadness	Seeing something that hurt so much in the past in front of me now and not a single sign of grieve. Magicalllll.  ✨
no-sadness	@EllenMellon_88 Got #mybrokenfoot running Great North Run, can't wait to run again in a few months time - be mostly dark then! #ukrunchat
no-sadness	oh godddd I coughed up a little bit of taco
sadness	@LeahRemini  A 'religion' that pushes people to suicide, and punishes you for doing the right thing?? #heartbreaking
no-sadness	Clean the #sink and make your #bathroom shine.
sadness	nooooo. Poor Blue Bell! not again. #sad
no-sadness	ima kitchen sink
no-sadness	@Burgandy1 Girl I know!
no-sadness	@Nichola_Abdo it was
sadness	@brawl2099 See your primary care doctor. They can prescribe meds and refer you to a psychiatrist for eval. Don't mess with depression.
sadness	Africa has unique and tremendous problems with war, overpopulation, starvation and tribalism which makes moving Africa forward hard.
no-sadness	because a kitchen sink to you is not a kitchen sink to me, okay friend?
sadness	Happy that we played tgt as a team once. Thought there would be another chance out there but sadly no. Rest In Peace my dear friend. :(
no-sadness	Hey man are you asian?!' Nah man im hispan...'nah you just high as hell.' Some random crackhead in the wal-mart parking lot...cmon #sober
sadness	You don't know how to love me when you're sober #sober #selenagomez #revival
sadness	@Jack_Septic_Eye Grass growing simulator is offended
sadness	Got woken up by a road sweeper I was trying to sleep 
sadness	@phil500 \\nSo sadden \\nSpunky a beautiful dog\\nA sad story a lovely happy\\nAn loved dog \\nPlay little one have fun you\\nare so loved
sadness	Wow the #Denver housing market is #depressing no places to buy in my range 😢 #FML
sadness	@coalese 😂😂😂. Sure half these stars get together,break up,have affairs,let porn vids slip out,fight,ect etc all to up there ratings. #sad 😂
sadness	The new lock sound is grim
no-sadness	@NiaBassett oh that's Star Trek  going on the 7th already. Woo!
sadness	@KicchaSudeep No words Sir... Thank you for the concern..
no-sadness	gloomy days should just be for high cuddles and movies
no-sadness	@rasmuskl @rwj_defcon1 I gather you guys continued the drinking after I left?
sadness	Just because I'm hurting \\nDoesn't mean I'm hurt \\nDoesn't mean I didn't get \\nWhat I deserved \\nNo better and no worse #lost  @coldplay
sadness	@RonBaker6694 I got a super speeder and lost my license for 6 months! 😩🔫
sadness	@Ren102e906 Just do what you can, don't get discouraged, maybe some prayers for divine intervention to help you would help :)
sadness	Worst dreams. 😥
no-sadness	The next time I go to Lagos I will gate crash somebody's owambe dressed in lace and gele to eat amala and shake my waist😑
sadness	Feel so grim + ugly atm
sadness	I'm slugging vitamin D pills by the handful, like they were m&amp;ms. When will this eternal winter end?! #Melbourne #grim #overit
no-sadness	#AutumnalEquinox the nights are drawing in, what a great time to look at putting up some new #lights #dark #showroom #news #wirral
